nct_id,pmid,has_results,sources
NCT02593305,37650140,false,pubmed_naive
NCT02593305,37767553,false,pubmed_naive
NCT00302913,19472347,false,google_scholar
NCT00302913,21884870,false,google_scholar
NCT05163912,39006443,false,google_scholar
NCT03093038,35485295,true,google_scholar
NCT03093038,39160668,false,"pubmed_naive,google_scholar,nct_match"
NCT00083694,12152995,false,pubmed_enhanced
NCT00083694,38754915,false,pubmed_naive
NCT00083694,38976876,false,pubmed_naive
NCT00083694,39091915,false,pubmed_naive
NCT00083694,39304585,false,pubmed_naive
NCT00083694,39386214,false,pubmed_naive
NCT05710939,36261749,false,pubmed_naive
NCT05710939,36763830,false,pubmed_naive
NCT05710939,36829394,false,pubmed_naive
NCT05710939,37847257,false,pubmed_naive
NCT05710939,39197349,false,pubmed_naive
NCT01043341,39469207,false,pubmed_naive
NCT01043341,39492620,false,pubmed_naive
NCT03027609,30388058,false,google_scholar
NCT03027609,33881487,false,google_scholar
NCT03027609,33894131,false,google_scholar
NCT03027609,35880080,false,google_scholar
NCT03027609,36551918,false,google_scholar
NCT03027609,36905763,false,google_scholar
NCT03027609,37110338,false,google_scholar
NCT03027609,37377972,false,google_scholar
NCT03027609,37498223,false,google_scholar
NCT03027609,37902243,false,google_scholar
NCT00436085,18356607,true,google_scholar
NCT00436085,25491946,false,pubmed_naive
NCT00436085,26032304,false,pubmed_naive
NCT00436085,28291302,false,pubmed_naive
NCT00436085,34328442,false,pubmed_naive
NCT00436085,35576574,false,pubmed_naive
NCT04668469,33886017,false,google_scholar
NCT04668469,34169568,false,google_scholar
NCT04668469,34284268,false,google_scholar
NCT04668469,34372498,false,google_scholar
NCT04668469,34418758,false,google_scholar
NCT04668469,34659259,false,google_scholar
NCT04668469,34906319,false,google_scholar
NCT04668469,34977851,false,google_scholar
NCT04668469,36651515,false,google_scholar
NCT04668469,37193304,false,google_scholar
NCT01330056,31058091,false,google_scholar
NCT01330056,38986728,false,pubmed_naive
NCT01330056,39266493,false,pubmed_naive
NCT01330056,39356358,false,pubmed_naive
NCT01330056,39361147,false,pubmed_naive
NCT01029951,18394493,false,pubmed_enhanced
NCT01029951,20618936,true,pubmed_enhanced
NCT01029951,25035795,false,pubmed_enhanced
NCT01029951,26644909,false,pubmed_enhanced
NCT00231608,21481449,false,pubmed_naive
NCT00231608,38723646,false,pubmed_enhanced
NCT03652961,38161868,false,google_scholar
NCT03198156,30277963,false,pubmed_enhanced
NCT03198156,31676301,false,pubmed_enhanced
NCT03198156,31736732,false,pubmed_enhanced
NCT03198156,31888011,false,pubmed_enhanced
NCT03198156,32290078,false,pubmed_enhanced
NCT03198156,36921459,false,google_scholar
NCT00981955,20182040,false,google_scholar
NCT00981955,25761837,true,"pubmed_naive,pubmed_enhanced"
NCT04101422,33277653,false,"linked_at_registration,google_scholar"
NCT04101422,35834198,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT04101422,36345961,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT00056277,15680200,false,pubmed_enhanced
NCT00056277,16129425,false,pubmed_enhanced
NCT00056277,19754456,false,pubmed_enhanced
NCT00056277,28652744,false,pubmed_enhanced
NCT00056277,34523118,false,"linked_at_registration,nct_match"
NCT00056277,35909213,false,pubmed_enhanced
NCT00056277,38837220,false,pubmed_naive
NCT00056277,38857159,false,pubmed_naive
NCT00056277,39202495,false,pubmed_naive
NCT00056277,39353513,false,pubmed_naive
NCT00056277,39508717,false,pubmed_naive
NCT00077883,17907762,false,google_scholar
NCT00077883,34098035,false,google_scholar
NCT02559921,35172707,false,google_scholar
NCT02559921,36016106,false,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT02559921,36123259,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT02559921,36472472,false,google_scholar
NCT04718714,34721015,false,google_scholar
NCT02570724,29420792,false,google_scholar
NCT00821626,26358968,true,"linked_at_registration,google_scholar,nct_match"
NCT00821626,36440639,false,pubmed_naive
NCT00821626,37162414,false,pubmed_naive
NCT00821626,37938303,false,pubmed_naive
NCT00821626,38937799,false,pubmed_naive
NCT00821626,39463237,false,pubmed_naive
NCT05550493,36339836,true,"pubmed_naive,google_scholar"
NCT01842022,37638356,false,pubmed_naive
NCT01842022,37741343,false,pubmed_naive
NCT01842022,38491133,false,pubmed_naive
NCT01842022,38904956,false,pubmed_naive
NCT01842022,38931303,false,pubmed_naive
NCT02425527,26860741,false,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT02425527,29555622,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT02425527,39121493,false,pubmed_naive
NCT02425527,39142672,false,pubmed_naive
NCT02425527,39354482,false,pubmed_naive
NCT02425527,39435368,false,pubmed_naive
NCT02425527,39510773,false,pubmed_naive
NCT00064415,19011503,false,google_scholar
NCT02440048,30592368,true,google_scholar
NCT02440048,36537536,false,"pubmed_naive,google_scholar"
NCT02440048,36796067,false,pubmed_naive
NCT02440048,37490117,false,pubmed_naive
NCT02440048,37668692,false,pubmed_naive
NCT02440048,37782970,false,pubmed_naive
NCT02823509,27322248,false,pubmed_naive
NCT02823509,33375440,false,pubmed_naive
NCT02823509,35088608,false,pubmed_naive
NCT01915901,26917993,false,pubmed_enhanced
NCT01915901,30447891,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT02632695,29745551,false,google_scholar
NCT02632695,31839971,true,google_scholar
NCT02632695,32150141,true,google_scholar
NCT02632695,32412419,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT02632695,38761058,false,pubmed_naive
NCT02632695,38779137,false,pubmed_naive
NCT02632695,39313970,false,pubmed_naive
NCT02632695,39313976,false,pubmed_naive
NCT02632695,39357505,false,pubmed_naive
NCT02009046,25886554,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT02009046,26403840,true,google_scholar
NCT01668784,26406148,true,"linked_at_registration,nct_match"
NCT01668784,27283863,true,"linked_at_registration,nct_match"
NCT01668784,28262413,true,"linked_at_registration,google_scholar,nct_match"
NCT01668784,28410865,true,"linked_at_registration,google_scholar,nct_match"
NCT01668784,29719414,false,nct_match
NCT01668784,30215677,false,"linked_at_registration,nct_match"
NCT01668784,31272883,true,"linked_at_registration,nct_match"
NCT01668784,31829287,true,nct_match
NCT01668784,31992108,false,"linked_at_registration,nct_match"
NCT01668784,32673417,true,nct_match
NCT01668784,33428174,true,"linked_at_registration,pubmed_enhanced,nct_match"
NCT01668784,33764818,true,pubmed_enhanced
NCT01668784,34051329,false,google_scholar
NCT01668784,34895481,true,pubmed_enhanced
NCT01668784,35802667,true,pubmed_enhanced
NCT01668784,37221577,true,pubmed_naive
NCT01668784,37844597,false,pubmed_naive
NCT01668784,38060202,true,"pubmed_naive,pubmed_enhanced"
NCT01668784,39006494,false,pubmed_naive
NCT01668784,39358058,true,pubmed_naive
NCT02058303,27185666,false,google_scholar
NCT02058303,27999499,true,google_scholar
NCT02058303,37255640,false,pubmed_naive
NCT02058303,38313603,false,pubmed_naive
NCT02058303,38558643,false,pubmed_naive
NCT02058303,39289657,false,pubmed_naive
NCT02058303,39376589,false,pubmed_naive
NCT00723476,19171571,true,"linked_at_registration,google_scholar"
NCT00723476,21575826,true,google_scholar
NCT00723476,22096382,true,"linked_at_registration,google_scholar"
NCT00723476,22771129,true,"linked_at_registration,google_scholar,nct_match"
NCT00723476,23104266,true,"linked_at_registration,google_scholar"
NCT00723476,35884083,false,pubmed_naive
NCT00723476,37561196,false,pubmed_naive
NCT00723476,37716878,false,pubmed_naive
NCT00723476,38699801,false,pubmed_naive
NCT00723476,38953469,false,pubmed_naive
NCT01238835,20552301,false,pubmed_naive
NCT01238835,25788234,false,pubmed_naive
NCT02623985,36924215,false,pubmed_naive
NCT02623985,37391711,false,pubmed_naive
NCT02623985,37641085,false,pubmed_naive
NCT02623985,38198494,false,pubmed_naive
NCT02623985,39052705,false,pubmed_naive
NCT03352921,32707527,false,pubmed_naive
NCT03352921,33706543,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT04592016,36483734,true,pubmed_enhanced
NCT03422692,26215489,false,pubmed_enhanced
NCT03422692,33031520,true,pubmed_enhanced
NCT03422692,33826149,false,pubmed_naive
NCT03422692,34836620,false,pubmed_naive
NCT03422692,37316427,false,pubmed_naive
NCT03422692,37776245,false,pubmed_naive
NCT03422692,38763508,false,pubmed_naive
NCT03178981,30107271,false,pubmed_naive
NCT03178981,30201538,false,pubmed_enhanced
NCT03178981,33235307,true,"pubmed_naive,pubmed_enhanced"
NCT03178981,37386281,true,pubmed_enhanced
NCT03178981,37434562,false,pubmed_naive
NCT03178981,38352503,false,pubmed_naive
NCT03178981,38503831,false,pubmed_naive
NCT03055754,31981043,true,google_scholar
NCT02553265,32654554,true,"pubmed_naive,google_scholar"
NCT02553265,37376074,false,google_scholar
NCT02553265,37973785,false,google_scholar
NCT02090374,30450666,false,google_scholar
NCT02090374,31002833,false,google_scholar
NCT02090374,32717253,true,google_scholar
NCT02090374,34963794,false,pubmed_enhanced
NCT02090374,35887593,false,pubmed_enhanced
NCT02090374,36806944,false,pubmed_enhanced
NCT02090374,38108546,false,pubmed_enhanced
NCT02090374,39021147,false,pubmed_enhanced
NCT00733824,19720922,true,pubmed_enhanced
NCT00733824,22376154,false,google_scholar
NCT00733824,22683307,false,google_scholar
NCT00733824,25588753,false,google_scholar
NCT00733824,32758634,false,google_scholar
NCT00733824,35702353,false,google_scholar
NCT01098656,28468739,true,"pubmed_naive,google_scholar,nct_match"
NCT01098656,31066930,false,google_scholar
NCT01098656,31192214,false,google_scholar
NCT01098656,32703750,false,google_scholar
NCT01098656,33835479,false,"google_scholar,nct_match"
NCT01098656,34733611,false,google_scholar
NCT01098656,36354020,false,google_scholar
NCT01098656,38465567,false,google_scholar
NCT01098656,38975910,false,google_scholar
NCT01019759,19925605,true,pubmed_naive
NCT01019759,24500243,false,google_scholar
NCT03895424,33693741,false,pubmed_enhanced
NCT03895424,35015879,false,pubmed_enhanced
NCT03895424,35320401,false,pubmed_enhanced
NCT03895424,36026477,false,pubmed_enhanced
NCT03895424,36967158,false,pubmed_enhanced
NCT00794157,22122202,true,google_scholar
NCT00794157,23040786,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT00794157,23991315,false,google_scholar
NCT00794157,25135743,false,google_scholar
NCT00794157,31339215,false,pubmed_enhanced
NCT00794157,33352035,false,pubmed_enhanced
NCT00794157,33612668,false,pubmed_enhanced
NCT00794157,33644225,false,pubmed_enhanced
NCT00794157,34483208,false,pubmed_enhanced
NCT01995032,27488051,false,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01995032,28152217,false,google_scholar
NCT01995032,28486179,false,google_scholar
NCT01995032,28545481,false,google_scholar
NCT01995032,29174526,false,google_scholar
NCT01995032,29386334,false,google_scholar
NCT01995032,30922065,false,google_scholar
NCT01995032,31664444,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01995032,34012406,false,google_scholar
NCT04887974,38323435,false,pubmed_naive
NCT04887974,38842738,false,pubmed_naive
NCT04887974,39049618,false,pubmed_naive
NCT04887974,39206234,false,pubmed_naive
NCT04887974,39230024,false,pubmed_naive
NCT00507221,21956928,false,google_scholar
NCT00507221,22533793,false,google_scholar
NCT00507221,22971323,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00507221,24134221,false,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00507221,24324729,false,google_scholar
NCT00507221,28924616,false,google_scholar
NCT00507221,29346385,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00507221,36793766,false,google_scholar
NCT00507221,39433400,false,pubmed_naive
NCT00507221,39461355,false,pubmed_naive
NCT05372835,37770865,true,"pubmed_enhanced,google_scholar,nct_match"
NCT05372835,38590026,false,pubmed_naive
NCT05372835,38791215,false,pubmed_naive
NCT05372835,39198202,false,pubmed_naive
NCT05372835,39370532,false,pubmed_naive
NCT05372835,39404411,false,pubmed_naive
NCT03160898,31081694,false,"linked_at_registration,google_scholar,nct_match"
NCT03160898,32969758,true,"linked_at_registration,google_scholar,nct_match"
NCT03160898,34218726,false,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03160898,36503310,true,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03160898,36930042,true,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03160898,37254449,false,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03160898,37641579,true,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT00407355,18362932,true,pubmed_enhanced
NCT00407355,19700195,true,pubmed_enhanced
NCT00407355,20630595,true,"pubmed_enhanced,google_scholar"
NCT00407355,21629578,false,pubmed_enhanced
NCT00407355,21750610,false,google_scholar
NCT00407355,22817833,false,google_scholar
NCT00407355,24053892,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00407355,34845830,false,pubmed_naive
NCT00407355,35070663,false,pubmed_naive
NCT00407355,35253456,false,pubmed_naive
NCT00407355,37060158,false,google_scholar
NCT00407355,37164394,false,pubmed_naive
NCT00407355,37716706,false,pubmed_naive
NCT00937820,21083465,false,google_scholar
NCT00937820,21385107,false,google_scholar
NCT00937820,22648489,false,google_scholar
NCT00937820,23683607,false,google_scholar
NCT00937820,36644745,false,pubmed_naive
NCT00937820,37202285,false,pubmed_naive
NCT00937820,38008180,false,pubmed_naive
NCT00937820,38358139,false,pubmed_naive
NCT00937820,38637841,false,pubmed_naive
NCT03123250,29694702,true,"linked_at_registration,nct_match"
NCT03123250,29873008,true,"linked_at_registration,google_scholar,nct_match"
NCT03123250,30370457,true,nct_match
NCT03123250,31059728,true,"linked_at_registration,nct_match"
NCT03123250,31599044,true,nct_match
NCT03123250,32333733,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT03123250,35469810,true,google_scholar
NCT03123250,35863498,true,"pubmed_naive,google_scholar,nct_match"
NCT03123250,36040501,true,"pubmed_naive,nct_match"
NCT03123250,37115632,true,"linked_at_registration,pubmed_naive,nct_match"
NCT00746811,21297494,true,"linked_at_registration,pubmed_naive,pubmed_enhanced"
NCT01863823,25179088,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01863823,28667035,false,google_scholar
NCT01863823,30616462,true,pubmed_naive
NCT01863823,31038210,true,pubmed_naive
NCT03856619,32557734,false,google_scholar
NCT03856619,34486382,false,pubmed_naive
NCT03856619,37523105,false,google_scholar
NCT04885907,34337100,false,google_scholar
NCT04885907,34379917,true,google_scholar
NCT04885907,34393073,false,google_scholar
NCT04885907,34739716,false,google_scholar
NCT04885907,34807716,true,"linked_at_registration,google_scholar,nct_match"
NCT04885907,35083796,false,google_scholar
NCT04885907,35953020,false,google_scholar
NCT04885907,38499087,false,pubmed_naive
NCT04885907,38529910,false,pubmed_naive
NCT04885907,39078339,false,pubmed_naive
NCT04885907,39160648,false,pubmed_naive
NCT01634087,25586607,false,google_scholar
NCT01634087,26769332,false,google_scholar
NCT01634087,29289756,false,google_scholar
NCT01634087,30806709,false,google_scholar
NCT01634087,31401212,false,google_scholar
NCT01634087,36519621,false,google_scholar
NCT01634087,36958476,false,google_scholar
NCT01634087,37507233,false,google_scholar
NCT01634087,38399292,false,google_scholar
NCT01634087,38892802,false,google_scholar
NCT02877771,27207890,false,pubmed_enhanced
NCT00634218,30875534,false,pubmed_naive
NCT00634218,31562765,false,pubmed_naive
NCT00634218,34047276,false,pubmed_naive
NCT00634218,38779493,false,pubmed_naive
NCT03397121,31227825,false,google_scholar
NCT03397121,31553410,false,pubmed_enhanced
NCT03397121,32197277,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03397121,33663735,true,"pubmed_naive,pubmed_enhanced"
NCT03397121,34562277,false,nct_match
NCT03397121,36550348,false,google_scholar
NCT03397121,37021909,false,pubmed_enhanced
NCT03397121,37252442,false,google_scholar
NCT03397121,38063346,false,"pubmed_naive,google_scholar,nct_match"
NCT03397121,38757725,false,google_scholar
NCT00756002,17803013,true,pubmed_naive
NCT00756002,19228178,false,pubmed_enhanced
NCT00756002,19768947,false,pubmed_enhanced
NCT00756002,21256803,false,pubmed_naive
NCT00756002,36947394,false,nct_match
NCT02250274,30759228,true,google_scholar
NCT02250274,39218430,false,pubmed_naive
NCT02250274,39246667,false,pubmed_naive
NCT02250274,39271784,false,pubmed_naive
NCT02250274,39367499,false,google_scholar
NCT03238417,29489045,false,google_scholar
NCT03238417,32885214,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT03860766,32862403,false,pubmed_enhanced
NCT03860766,33332234,false,pubmed_enhanced
NCT03860766,37499853,false,pubmed_naive
NCT03860766,38194210,false,pubmed_naive
NCT03860766,38416634,false,pubmed_naive
NCT03860766,39088075,false,pubmed_naive
NCT03860766,39382587,false,pubmed_naive
NCT00206037,20411373,false,pubmed_naive
NCT00206037,22009558,false,pubmed_naive
NCT00206037,23369476,false,pubmed_naive
NCT00206037,30986879,false,pubmed_naive
NCT00206037,35941314,false,pubmed_naive
NCT00574236,21147690,false,pubmed_naive
NCT00574236,25386819,false,google_scholar
NCT00020930,17876013,false,pubmed_enhanced
NCT00020930,22055112,false,pubmed_enhanced
NCT00020930,28025786,true,pubmed_enhanced
NCT00020930,34397558,false,pubmed_naive
NCT00020930,35372058,false,pubmed_naive
NCT00020930,35611253,false,pubmed_naive
NCT00020930,37314727,false,pubmed_naive
NCT00020930,37493044,false,google_scholar
NCT00020930,38667537,false,pubmed_naive
NCT00280059,17064682,false,pubmed_enhanced
NCT00280059,21889410,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT00280059,22936879,false,google_scholar
NCT00280059,23076957,true,google_scholar
NCT00280059,23205518,false,google_scholar
NCT00280059,25377429,false,pubmed_enhanced
NCT00280059,27521437,false,pubmed_enhanced
NCT01924130,24928474,false,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01924130,26865650,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01924130,30801612,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01924130,34923177,false,google_scholar
NCT05173376,37101143,true,"pubmed_enhanced,google_scholar,nct_match"
NCT05173376,38485059,false,google_scholar
NCT05173376,39374632,false,pubmed_naive
NCT05173376,39385433,false,pubmed_naive
NCT05173376,39405438,false,pubmed_naive
NCT05173376,39405616,false,pubmed_naive
NCT01615900,25631635,false,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01615900,31601177,false,google_scholar
NCT00330369,18616421,false,google_scholar
NCT00330369,19748665,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT00330369,20425150,false,google_scholar
NCT00330369,21043838,true,google_scholar
NCT00330369,21870899,false,google_scholar
NCT00330369,36779497,false,google_scholar
NCT00330369,39407987,false,google_scholar
NCT02248246,27186065,true,"linked_at_registration,pubmed_naive,pubmed_enhanced"
NCT02447783,26537937,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT03417570,35788412,false,pubmed_enhanced
NCT03417570,36007583,false,pubmed_enhanced
NCT03417570,36578634,false,pubmed_enhanced
NCT03417570,38173155,false,pubmed_enhanced
NCT03417570,38686933,false,pubmed_enhanced
NCT03097666,31711242,true,google_scholar
NCT03097666,38431103,false,"pubmed_naive,google_scholar"
NCT04448132,36064670,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01785238,24386431,false,pubmed_enhanced
NCT01785238,27335060,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT00446992,21346617,true,"linked_at_registration,google_scholar,nct_match"
NCT00446992,36302597,false,pubmed_enhanced
NCT00446992,38547544,false,pubmed_naive
NCT00446992,38591771,false,pubmed_naive
NCT00446992,39137558,false,pubmed_naive
NCT00446992,39151277,false,pubmed_naive
NCT00446992,39414015,false,pubmed_naive
NCT04078165,37611731,true,"google_scholar,nct_match"
NCT04078165,39147288,false,pubmed_naive
NCT04078165,39210722,false,pubmed_naive
NCT04078165,39374339,false,pubmed_naive
NCT04078165,39401540,false,pubmed_naive
NCT02746237,27927914,false,google_scholar
NCT02746237,31629717,false,google_scholar
NCT02746237,32034759,false,google_scholar
NCT02746237,33282182,false,google_scholar
NCT02746237,33314936,false,google_scholar
NCT02746237,35513217,false,google_scholar
NCT02746237,37079555,false,google_scholar
NCT02746237,37516248,false,google_scholar
NCT02746237,37972767,false,google_scholar
NCT02746237,39388691,false,google_scholar
NCT02791815,28639119,true,pubmed_enhanced
NCT00968656,19384938,false,google_scholar
NCT00968656,21242970,false,pubmed_enhanced
NCT00968656,21742439,false,google_scholar
NCT00968656,23359657,true,pubmed_enhanced
NCT00968656,24820413,false,pubmed_enhanced
NCT00968656,25843410,false,google_scholar
NCT00968656,26163095,false,pubmed_enhanced
NCT00968656,28123452,false,google_scholar
NCT00968656,28866257,false,google_scholar
NCT00968656,33908322,false,google_scholar
NCT00968656,34205334,false,google_scholar
NCT00968656,34235154,false,pubmed_enhanced
NCT00968656,34500703,false,google_scholar
NCT00968656,38071554,false,pubmed_naive
NCT00968656,38117098,false,pubmed_naive
NCT00968656,38230294,false,pubmed_naive
NCT00968656,38753748,false,pubmed_naive
NCT00968656,38915392,false,pubmed_naive
NCT00613145,21626051,true,google_scholar
NCT00613145,37619785,false,google_scholar
NCT04527276,34376358,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT04527276,36453783,false,pubmed_naive
NCT04527276,38555381,false,pubmed_naive
NCT04527276,39336543,false,pubmed_naive
NCT04527276,39407962,false,pubmed_naive
NCT04527276,39410617,false,pubmed_naive
NCT00002925,18716133,false,google_scholar
NCT00002925,28820055,false,google_scholar
NCT00002925,35156588,false,google_scholar
NCT00002925,38254953,false,google_scholar
NCT02915627,30937954,false,pubmed_naive
NCT02915627,31937266,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT02915627,32764092,false,pubmed_naive
NCT02915627,35615071,false,pubmed_naive
NCT02915627,37753645,false,pubmed_naive
NCT03900416,34563838,false,google_scholar
NCT03900416,34656190,true,pubmed_enhanced
NCT03900416,35432625,true,pubmed_naive
NCT03900416,36279218,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03900416,36622879,true,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03900416,38602770,false,pubmed_naive
NCT03900416,38926739,false,pubmed_naive
NCT02718859,27930550,false,google_scholar
NCT02718859,28392199,true,google_scholar
NCT02718859,29402439,false,google_scholar
NCT02718859,29660367,false,google_scholar
NCT02718859,30146253,false,google_scholar
NCT02718859,32505807,false,google_scholar
NCT02718859,32862617,true,pubmed_naive
NCT02718859,33920118,false,google_scholar
NCT02718859,35407555,false,pubmed_naive
NCT02718859,36077794,false,google_scholar
NCT02381002,27294413,false,pubmed_enhanced
NCT02381002,28686541,false,pubmed_enhanced
NCT02381002,33498894,false,pubmed_naive
NCT02381002,33517762,false,pubmed_naive
NCT02381002,33958501,false,pubmed_naive
NCT02381002,35320378,false,pubmed_naive
NCT02381002,35954616,false,pubmed_naive
NCT01746368,29969138,true,"pubmed_naive,google_scholar"
NCT01746368,30141525,false,pubmed_naive
NCT02408601,27237199,false,pubmed_naive
NCT02408601,28759120,false,google_scholar
NCT02408601,34433220,true,google_scholar
NCT03509922,36126755,false,google_scholar
NCT04132804,35833716,false,google_scholar
NCT02042937,24508940,false,pubmed_enhanced
NCT02042937,31183767,false,pubmed_enhanced
NCT02558504,37109552,false,pubmed_naive
NCT02558504,37835470,false,pubmed_naive
NCT02558504,37870655,false,pubmed_naive
NCT03363035,32965585,false,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT03363035,36763358,true,"pubmed_enhanced,google_scholar,nct_match"
NCT03363035,39227654,false,pubmed_naive
NCT03363035,39251903,false,pubmed_naive
NCT03363035,39265335,false,pubmed_naive
NCT03363035,39307970,false,pubmed_naive
NCT03363035,39484823,false,pubmed_naive
NCT01721668,24590147,false,pubmed_naive
NCT01721668,26291634,false,pubmed_naive
NCT01721668,29249372,false,google_scholar
NCT01721668,29797585,true,google_scholar
NCT01721668,29930399,false,google_scholar
NCT01721668,37736384,false,google_scholar
NCT01749800,38476118,false,pubmed_naive
NCT01749800,38853162,false,pubmed_naive
NCT01749800,38917666,false,pubmed_naive
NCT01749800,39109662,false,pubmed_naive
NCT01749800,39246296,false,pubmed_naive
NCT02449733,39141024,false,pubmed_naive
NCT02449733,39146758,false,pubmed_naive
NCT02449733,39241958,false,pubmed_enhanced
NCT02449733,39250647,false,pubmed_naive
NCT02449733,39304589,false,pubmed_naive
NCT02449733,39352601,false,pubmed_enhanced
NCT02449733,39475851,false,pubmed_enhanced
NCT00052585,23097702,false,google_scholar
NCT00052585,34154702,false,google_scholar
NCT00052585,39362582,false,pubmed_naive
NCT00052585,39435558,false,pubmed_naive
NCT00052585,39472861,false,pubmed_naive
NCT02185742,29601591,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT02185742,38234774,false,pubmed_naive
NCT02185742,38561638,false,pubmed_naive
NCT02185742,38766265,false,pubmed_naive
NCT02185742,38776713,false,pubmed_naive
NCT02185742,39357007,false,pubmed_naive
NCT02071680,28007094,true,google_scholar
NCT02071680,36923981,false,pubmed_naive
NCT02071680,37226005,false,pubmed_naive
NCT02071680,38656586,false,pubmed_naive
NCT02071680,38818617,false,pubmed_naive
NCT02071680,39084715,false,pubmed_naive
NCT01899261,38404993,false,pubmed_naive
NCT01899261,38462413,false,pubmed_naive
NCT01899261,38546697,false,pubmed_naive
NCT01899261,39306555,false,pubmed_naive
NCT02741232,31408448,false,google_scholar
NCT02741232,35643392,false,pubmed_naive
NCT02741232,35925430,false,pubmed_naive
NCT02741232,36056280,false,pubmed_naive
NCT02741232,38776564,false,pubmed_naive
NCT02741232,39447530,false,pubmed_naive
NCT02466555,28779565,true,pubmed_enhanced
NCT02466555,38737216,false,pubmed_naive
NCT02466555,38809886,false,pubmed_naive
NCT02466555,39291351,false,pubmed_naive
NCT02466555,39350961,false,pubmed_naive
NCT01880593,25689570,false,google_scholar
NCT01880593,26132676,false,google_scholar
NCT01880593,28323284,false,google_scholar
NCT01880593,30385872,false,google_scholar
NCT01880593,30858518,true,"pubmed_enhanced,google_scholar"
NCT01880593,31896116,false,google_scholar
NCT01880593,32512768,false,pubmed_enhanced
NCT01880593,33249434,false,google_scholar
NCT01880593,35013133,false,google_scholar
NCT01880593,35902629,false,google_scholar
NCT01880593,36775711,false,google_scholar
NCT01880593,38916891,false,pubmed_naive
NCT01880593,38959503,false,pubmed_naive
NCT01880593,39029665,false,pubmed_naive
NCT01880593,39301926,false,pubmed_naive
NCT01880593,39406997,false,pubmed_naive
NCT03101644,32696441,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT03101644,33175180,false,pubmed_enhanced
NCT03101644,38182100,false,pubmed_naive
NCT03101644,39009738,false,pubmed_naive
NCT03101644,39159935,false,pubmed_naive
NCT03101644,39228433,false,pubmed_naive
NCT03101644,39331837,false,pubmed_naive
NCT03101644,39499721,false,google_scholar
NCT01395147,24311349,false,google_scholar
NCT01395147,29160598,false,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03956901,35121063,true,google_scholar
NCT03956901,37173788,false,pubmed_naive
NCT03956901,37547491,false,pubmed_naive
NCT03956901,37728446,false,pubmed_naive
NCT03956901,38512646,false,pubmed_naive
